8.4837,178.1980
8.4850,178.4282
8.4862,178.6574
8.4874,178.8855
8.4886,179.1126
8.4898,179.3387
8.4910,179.5637
8.4922,179.7877
8.4934,180.0107
8.4946,180.2326
8.4958,180.4535
8.4969,180.6733
8.4981,180.8920
8.4993,181.1097
8.5004,181.3263
8.5016,181.5418
8.5027,181.7563
8.5038,181.9697
8.5050,182.1820
8.5061,182.3932
8.5072,182.6033
8.5083,182.8123
8.5094,183.0202
8.5105,183.2271
8.5116,183.4328
8.5127,183.6374
8.5138,183.8408
8.5149,184.0432
8.5160,184.2444
8.5170,184.4445
8.5181,184.6435
8.5192,184.8413
8.5202,185.0380
8.5212,185.2336
8.5223,185.4280
8.5233,185.6213
8.5243,185.8134
8.5254,186.0043
8.5264,186.1941
8.5274,186.3827
8.5284,186.5702
8.5294,186.7565
8.5304,186.9416
8.5313,187.1255
8.5323,187.3082
8.5333,187.4898
8.5342,187.6701
8.5352,187.8493
8.5361,188.0273
8.5371,188.2041
8.5380,188.3796
8.5390,188.5540
8.5399,188.7272
8.5408,188.8991
8.5417,189.0698
8.5426,189.2393
8.5435,189.4076
8.5444,189.5747
8.5453,189.7405
8.5462,189.9051
8.5470,190.0685
8.5479,190.2306
8.5488,190.3915
8.5496,190.5511
8.5505,190.7095
8.5513,190.8666
8.5521,191.0225
8.5529,191.1771
8.5538,191.3305
8.5546,191.4826
8.5554,191.6334
8.5562,191.7830
8.5570,191.9313
8.5578,192.0783
8.5585,192.2240
8.5593,192.3685
8.5601,192.5117
8.5608,192.6536
8.5616,192.7942
8.5623,192.9335
8.5630,193.0715
8.5638,193.2083
8.5645,193.3437
8.5652,193.4778
8.5659,193.6107
8.5666,193.7422
8.5673,193.8724
8.5680,194.0013
8.5687,194.1289
8.5694,194.2551
8.5700,194.3801
8.5707,194.5037
8.5713,194.6260
8.5720,194.7470
8.5726,194.8666
8.5733,194.9850
8.5739,195.1020
8.5745,195.2176
8.5751,195.3319
8.5757,195.4449
8.5763,195.5566
8.5769,195.6668
8.5775,195.7758
8.5780,195.8834
8.5786,195.9897
8.5792,196.0946
8.5797,196.1981
8.5803,196.3003
8.5808,196.4011
8.5813,196.5006
8.5819,196.5987
8.5824,196.6955
8.5829,196.7908
8.5834,196.8849
8.5839,196.9775
8.5844,197.0688
8.5848,197.1587
8.5853,197.2472
8.5858,197.3344
8.5862,197.4202
8.5867,197.5046
8.5871,197.5876
8.5876,197.6692
8.5880,197.7495
8.5884,197.8284
8.5888,197.9059
8.5892,197.9820
8.5896,198.0567
8.5900,198.1300
8.5904,198.2019
8.5908,198.2724
8.5912,198.3416
8.5915,198.4093
8.5919,198.4757
8.5922,198.5406
8.5926,198.6041
8.5929,198.6663
8.5932,198.7270
8.5935,198.7864
8.5938,198.8443
8.5941,198.9008
8.5944,198.9559
8.5947,199.0096
8.5950,199.0619
8.5953,199.1128
8.5955,199.1623
8.5958,199.2104
8.5960,199.2570
8.5963,199.3023
8.5965,199.3461
8.5967,199.3885
8.5970,199.4295
8.5972,199.4691
8.5974,199.5072
8.5976,199.5440
8.5978,199.5793
8.5979,199.6132
8.5981,199.6457
8.5983,199.6768
8.5984,199.7064
8.5986,199.7346
8.5987,199.7614
8.5989,199.7868
8.5990,199.8107
8.5991,199.8332
8.5992,199.8543
8.5993,199.8740
8.5994,199.8923
8.5995,199.9091
8.5996,199.9245
8.5997,199.9384
8.5997,199.9510
8.5998,199.9621
8.5998,199.9718
8.5999,199.9801
8.5999,199.9869
8.6000,199.9923
8.6000,199.9963
8.6000,199.9988
8.6000,199.9999
8.6000,199.9996
8.6000,199.9979
8.6000,199.9947
8.5999,199.9902
8.5999,199.9841
8.5999,199.9767
8.5998,199.9678
8.5998,199.9575
8.5997,199.9458
8.5996,199.9326
8.5996,199.9181
8.5995,199.9021
8.5994,199.8846
8.5993,199.8658
8.5992,199.8455
8.5991,199.8238
8.5989,199.8006
8.5988,199.7761
8.5987,199.7501
8.5985,199.7227
8.5984,199.6939
8.5982,199.6636
8.5980,199.6319
8.5979,199.5989
8.5977,199.5643
8.5975,199.5284
8.5973,199.4911
8.5971,199.4523
8.5969,199.4121
8.5966,199.3705
8.5964,199.3275
8.5962,199.2831
8.5959,199.2372
8.5957,199.1900
8.5954,199.1413
8.5952,199.0912
8.5949,199.0397
8.5946,198.9868
8.5943,198.9325
8.5940,198.8768
8.5937,198.8196
8.5934,198.7611
8.5931,198.7012
8.5927,198.6398
8.5924,198.5771
8.5921,198.5129
8.5917,198.4474
8.5914,198.3805
8.5910,198.3121
8.5906,198.2424
8.5902,198.1713
8.5899,198.0987
8.5895,198.0248
8.5891,197.9495
8.5887,197.8728
8.5882,197.7947
8.5878,197.7153
8.5874,197.6344
8.5869,197.5522
8.5865,197.4686
8.5860,197.3836
8.5856,197.2972
8.5851,197.2095
8.5846,197.1203
8.5842,197.0298
8.5837,196.9380
8.5832,196.8447
8.5827,196.7501
8.5822,196.6542
8.5816,196.5568
8.5811,196.4581
8.5806,196.3581
8.5800,196.2567
8.5795,196.1539
8.5789,196.0498
8.5784,195.9443
8.5778,195.8374
8.5772,195.7293
8.5766,195.6197
8.5760,195.5089
8.5754,195.3967
8.5748,195.2831
8.5742,195.1682
8.5736,195.0520
8.5730,194.9344
8.5723,194.8155
8.5717,194.6953
8.5711,194.5738
8.5704,194.4509
8.5697,194.3267
8.5691,194.2012
8.5684,194.0743
8.5677,193.9462
8.5670,193.8167
8.5663,193.6860
8.5656,193.5539
8.5649,193.4205
8.5642,193.2858
8.5635,193.1498
8.5627,193.0125
8.5620,192.8740
8.5612,192.7341
8.5605,192.5929
8.5597,192.4505
8.5590,192.3068
8.5582,192.1617
8.5574,192.0155
8.5566,191.8679
8.5558,191.7190
8.5550,191.5689
8.5542,191.4176
8.5534,191.2649
8.5526,191.1110
8.5518,190.9558
8.5509,190.7994
8.5501,190.6418
8.5492,190.4828
8.5484,190.3227
8.5475,190.1613
8.5467,189.9986
8.5458,189.8347
8.5449,189.6696
8.5440,189.5032
8.5431,189.3357
8.5422,189.1668
8.5413,188.9968
8.5404,188.8256
8.5395,188.6531
8.5386,188.4794
8.5376,188.3045
8.5367,188.1285
8.5357,187.9512
8.5348,187.7727
8.5338,187.5930
8.5329,187.4121
8.5319,187.2301
8.5309,187.0468
8.5299,186.8624
8.5289,186.6768
8.5279,186.4900
8.5269,186.3020
8.5259,186.1129
8.5249,185.9226
8.5239,185.7312
8.5229,185.5386
8.5218,185.3448
8.5208,185.1499
8.5198,184.9539
8.5187,184.7567
8.5176,184.5584
8.5166,184.3589
8.5155,184.1583
8.5144,183.9566
8.5134,183.7538
8.5123,183.5498
8.5112,183.3447
8.5101,183.1386
8.5090,182.9313
8.5079,182.7229
8.5067,182.5134
8.5056,182.3028
8.5045,182.0911
8.5034,181.8784
8.5022,181.6645
8.5011,181.4496
8.4999,181.2336
8.4988,181.0165
8.4976,180.7984
8.4964,180.5792
8.4952,180.3589
8.4941,180.1376
8.4929,179.9153
8.4917,179.6918
8.4905,179.4674
8.4893,179.2419
8.4881,179.0154
8.4869,178.7878
8.4856,178.5593
8.4844,178.3297
8.4832,178.0991
8.4820,177.8675
8.4807,177.6348
8.4795,177.4012
8.4782,177.1666
8.4770,176.9310
8.4757,176.6944
8.4744,176.4568
8.4732,176.2182
8.4719,175.9787
8.4706,175.7382
8.4693,175.4967
8.4680,175.2542
8.4667,175.0108
8.4654,174.7665
8.4641,174.5212
8.4628,174.2750
8.4615,174.0278
8.4602,173.7797
8.4588,173.5306
8.4575,173.2807
8.4562,173.0298
8.4548,172.7780
8.4535,172.5253
8.4521,172.2717
8.4508,172.0171
8.4494,171.7617
8.4480,171.5054
8.4467,171.2483
8.4453,170.9902
8.4439,170.7313
8.4425,170.4714
8.4411,170.2108
8.4397,169.9492
8.4383,169.6868
8.4369,169.4236
8.4355,169.1595
8.4341,168.8946
8.4327,168.6288
8.4313,168.3622
8.4298,168.0948
8.4284,167.8265
8.4270,167.5575
8.4255,167.2876
8.4241,167.0169
8.4226,166.7455
8.4212,166.4732
8.4197,166.2002
8.4183,165.9263
8.4168,165.6517
8.4153,165.3763
8.4139,165.1001
8.4124,164.8232
8.4109,164.5455
8.4094,164.2671
8.4079,163.9879
8.4064,163.7080
8.4049,163.4273
8.4034,163.1459
8.4019,162.8638
8.4004,162.5809
8.3989,162.2974
8.3974,162.0131
8.3959,161.7281
8.3944,161.4425
8.3928,161.1561
8.3913,160.8690
8.3898,160.5813
8.3882,160.2929
8.3867,160.0038
8.3851,159.7141
8.3836,159.4236
8.3820,159.1326
8.3805,158.8409
8.3789,158.5485
8.3774,158.2555
8.3758,157.9618
8.3742,157.6676
8.3727,157.3727
8.3711,157.0772
8.3695,156.7811
8.3679,156.4844
8.3663,156.1871
8.3647,155.8891
8.3632,155.5906
8.3616,155.2916
8.3600,154.9919
8.3584,154.6917
8.3568,154.3909
8.3551,154.0895
8.3535,153.7876
8.3519,153.4852
8.3503,153.1822
8.3487,152.8786
8.3471,152.5746
8.3454,152.2700
8.3438,151.9649
8.3422,151.6592
8.3405,151.3531
8.3389,151.0465
8.3373,150.7394
8.3356,150.4317
8.3340,150.1236
8.3323,149.8151
8.3307,149.5060
8.3290,149.1965
8.3274,148.8865
8.3257,148.5761
8.3241,148.2652
8.3224,147.9539
8.3208,147.6421
8.3191,147.3299
8.3174,147.0173
8.3158,146.7042
8.3141,146.3908
8.3124,146.0769
8.3107,145.7627
8.3091,145.4480
8.3074,145.1330
8.3057,144.8175
8.3040,144.5017
8.3023,144.1855
8.3006,143.8690
8.2989,143.5521
8.2973,143.2349
8.2956,142.9172
8.2939,142.5993
8.2922,142.2810
8.2905,141.9624
8.2888,141.6435
8.2871,141.3242
8.2854,141.0047
8.2837,140.6848
8.2819,140.3647
8.2802,140.0442
8.2785,139.7235
8.2768,139.4024
8.2751,139.0812
8.2734,138.7596
8.2717,138.4378
8.2700,138.1157
8.2682,137.7934
8.2665,137.4708
8.2648,137.1480
8.2631,136.8249
8.2613,136.5017
8.2596,136.1782
8.2579,135.8545
8.2562,135.5306
8.2544,135.2065
8.2527,134.8822
8.2510,134.5577
8.2492,134.2330
8.2475,133.9081
8.2458,133.5831
8.2440,133.2580
8.2423,132.9326
8.2406,132.6071
8.2388,132.2815
8.2371,131.9557
8.2354,131.6298
8.2336,131.3038
8.2319,130.9776
8.2301,130.6514
8.2284,130.3250
8.2267,129.9985
8.2249,129.6720
8.2232,129.3453
8.2214,129.0186
8.2197,128.6917
8.2179,128.3649
8.2162,128.0379
8.2145,127.7109
8.2127,127.3838
8.2110,127.0567
8.2092,126.7296
8.2075,126.4024
8.2057,126.0752
8.2040,125.7480
8.2022,125.4207
8.2005,125.0935
8.1988,124.7663
8.1970,124.4390
8.1953,124.1118
8.1935,123.7846
8.1918,123.4574
8.1900,123.1302
8.1883,122.8031
8.1865,122.4760
8.1848,122.1489
8.1831,121.8220
8.1813,121.4950
8.1796,121.1682
8.1778,120.8414
8.1761,120.5147
8.1743,120.1881
8.1726,119.8615
8.1709,119.5351
8.1691,119.2088
8.1674,118.8826
8.1656,118.5565
8.1639,118.2305
8.1622,117.9046
8.1604,117.5789
8.1587,117.2534
8.1569,116.9279
8.1552,116.6027
8.1535,116.2776
8.1517,115.9526
8.1500,115.6278
8.1483,115.3032
8.1466,114.9788
8.1448,114.6546
8.1431,114.3306
8.1414,114.0068
8.1396,113.6832
8.1379,113.3598
8.1362,113.0366
8.1345,112.7137
8.1328,112.3909
8.1310,112.0685
8.1293,111.7463
8.1276,111.4243
8.1259,111.1026
8.1242,110.7811
8.1225,110.4599
8.1207,110.1390
8.1190,109.8184
8.1173,109.4981
8.1156,109.1781
8.1139,108.8583
8.1122,108.5389
8.1105,108.2198
8.1088,107.9010
8.1071,107.5825
8.1054,107.2644
8.1037,106.9466
8.1020,106.6291
8.1003,106.3120
8.0986,105.9953
8.0970,105.6789
8.0953,105.3629
8.0936,105.0472
8.0919,104.7320
8.0902,104.4171
8.0885,104.1026
8.0869,103.7885
8.0852,103.4748
8.0835,103.1616
8.0819,102.8487
8.0802,102.5363
8.0785,102.2242
8.0769,101.9127
8.0752,101.6015
8.0736,101.2908
8.0719,100.9806
8.0702,100.6708
8.0686,100.3615
8.0669,100.0526
8.0653,99.7443
8.0637,99.4364
8.0620,99.1290
8.0604,98.8220
8.0588,98.5156
8.0571,98.2097
8.0555,97.9043
8.0539,97.5994
8.0522,97.2951
8.0506,96.9912
8.0490,96.6879
8.0474,96.3851
8.0458,96.0829
8.0442,95.7813
8.0426,95.4801
8.0410,95.1796
8.0394,94.8796
8.0378,94.5802
8.0362,94.2814
8.0346,93.9831
8.0330,93.6855
8.0314,93.3884
8.0298,93.0919
8.0282,92.7961
8.0267,92.5008
8.0251,92.2062
8.0235,91.9122
8.0220,91.6189
8.0204,91.3261
8.0188,91.0340
8.0173,90.7426
8.0157,90.4518
8.0142,90.1617
8.0127,89.8722
8.0111,89.5834
8.0096,89.2953
8.0080,89.0078
8.0065,88.7211
8.0050,88.4350
8.0035,88.1496
8.0019,87.8650
8.0004,87.5810
7.9989,87.2977
7.9974,87.0152
7.9959,86.7334
7.9944,86.4523
7.9929,86.1720
7.9914,85.8924
7.9899,85.6135
7.9885,85.3354
7.9870,85.0580
7.9855,84.7814
7.9840,84.5056
7.9826,84.2305
7.9811,83.9562
7.9796,83.6827
7.9782,83.4100
7.9767,83.1381
7.9753,82.8669
7.9738,82.5966
7.9724,82.3271
7.9710,82.0584
7.9695,81.7905
7.9681,81.5234
7.9667,81.2572
7.9653,80.9918
7.9639,80.7272
7.9625,80.4635
7.9611,80.2006
7.9597,79.9386
7.9583,79.6774
7.9569,79.4171
7.9555,79.1577
7.9541,78.8991
7.9528,78.6414
7.9514,78.3846
7.9500,78.1287
7.9487,77.8737
7.9473,77.6195
7.9460,77.3663
7.9446,77.1140
7.9433,76.8626
7.9419,76.6121
7.9406,76.3625
7.9393,76.1139
7.9380,75.8662
7.9366,75.6194
